1.4792E+03	2.82E-25	8.73E-26
1.4794E+03	2.83E-25	8.80E-26
1.4796E+03	2.84E-25	8.87E-26
1.4798E+03	2.85E-25	8.94E-26
1.4800E+03	2.87E-25	9.04E-26
1.4802E+03	2.87E-25	9.11E-26
1.4804E+03	2.88E-25	9.16E-26
1.4806E+03	2.88E-25	9.22E-26
1.4808E+03	2.89E-25	9.29E-26
1.4810E+03	2.91E-25	9.38E-26
1.4812E+03	2.92E-25	9.47E-26
1.4814E+03	2.93E-25	9.52E-26
1.4816E+03	2.93E-25	9.59E-26
1.4818E+03	2.95E-25	9.68E-26
1.4820E+03	2.95E-25	9.73E-26
1.4822E+03	2.96E-25	9.82E-26
1.4824E+03	2.98E-25	9.90E-26
1.4826E+03	2.99E-25	1.00E-25
1.4828E+03	2.99E-25	1.00E-25
1.4830E+03	2.99E-25	1.01E-25
1.4832E+03	2.99E-25	1.01E-25
1.4834E+03	2.99E-25	1.02E-25
1.4836E+03	3.00E-25	1.03E-25
1.4838E+03	3.01E-25	1.03E-25
1.4840E+03	3.02E-25	1.04E-25
1.4842E+03	3.04E-25	1.05E-25
1.4844E+03	3.05E-25	1.06E-25
1.4846E+03	3.06E-25	1.07E-25
1.4848E+03	3.08E-25	1.08E-25
1.4850E+03	3.08E-25	1.09E-25
1.4852E+03	3.08E-25	1.09E-25
1.4854E+03	3.09E-25	1.10E-25
1.4856E+03	3.10E-25	1.11E-25
1.4858E+03	3.10E-25	1.11E-25
1.4860E+03	3.11E-25	1.12E-25
1.4862E+03	3.11E-25	1.13E-25
1.4864E+03	3.11E-25	1.13E-25
1.4866E+03	3.12E-25	1.14E-25
1.4868E+03	3.12E-25	1.14E-25
1.4870E+03	3.12E-25	1.15E-25
1.4872E+03	3.13E-25	1.16E-25
1.4874E+03	3.14E-25	1.17E-25
1.4876E+03	3.15E-25	1.18E-25
1.4878E+03	3.16E-25	1.19E-25
1.4880E+03	3.17E-25	1.19E-25
1.4882E+03	3.17E-25	1.20E-25
1.4884E+03	3.18E-25	1.21E-25
1.4886E+03	3.18E-25	1.22E-25
1.4888E+03	3.18E-25	1.22E-25
1.4890E+03	3.18E-25	1.23E-25
1.4892E+03	3.19E-25	1.23E-25
1.4894E+03	3.19E-25	1.24E-25
1.4896E+03	3.19E-25	1.25E-25
1.4898E+03	3.20E-25	1.25E-25
1.4900E+03	3.20E-25	1.26E-25
1.4902E+03	3.21E-25	1.27E-25
1.4904E+03	3.21E-25	1.28E-25
1.4906E+03	3.21E-25	1.28E-25
1.4908E+03	3.22E-25	1.29E-25
1.4910E+03	3.22E-25	1.30E-25
1.4912E+03	3.22E-25	1.31E-25
1.4914E+03	3.23E-25	1.31E-25
1.4916E+03	3.24E-25	1.32E-25
1.4918E+03	3.24E-25	1.33E-25
1.4920E+03	3.25E-25	1.34E-25
1.4922E+03	3.25E-25	1.35E-25
1.4924E+03	3.26E-25	1.35E-25
1.4926E+03	3.26E-25	1.36E-25
1.4928E+03	3.27E-25	1.37E-25
1.4930E+03	3.27E-25	1.38E-25
1.4932E+03	3.27E-25	1.38E-25
1.4934E+03	3.28E-25	1.39E-25
1.4936E+03	3.28E-25	1.40E-25
1.4938E+03	3.29E-25	1.41E-25
1.4940E+03	3.29E-25	1.42E-25
1.4942E+03	3.29E-25	1.42E-25
1.4944E+03	3.29E-25	1.43E-25
1.4946E+03	3.30E-25	1.44E-25
1.4948E+03	3.30E-25	1.44E-25
1.4950E+03	3.30E-25	1.45E-25
1.4952E+03	3.30E-25	1.46E-25
1.4954E+03	3.30E-25	1.47E-25
1.4956E+03	3.31E-25	1.48E-25
1.4958E+03	3.32E-25	1.49E-25
1.4960E+03	3.32E-25	1.49E-25
1.4962E+03	3.32E-25	1.50E-25
1.4964E+03	3.32E-25	1.51E-25
1.4966E+03	3.33E-25	1.52E-25
1.4968E+03	3.32E-25	1.52E-25
1.4970E+03	3.33E-25	1.53E-25
1.4972E+03	3.33E-25	1.54E-25
1.4974E+03	3.33E-25	1.55E-25
1.4976E+03	3.33E-25	1.55E-25
1.4978E+03	3.34E-25	1.56E-25
1.4980E+03	3.34E-25	1.57E-25
1.4982E+03	3.34E-25	1.58E-25
1.4984E+03	3.35E-25	1.59E-25
1.4986E+03	3.35E-25	1.60E-25
1.4988E+03	3.36E-25	1.61E-25
1.4990E+03	3.36E-25	1.62E-25
1.4992E+03	3.37E-25	1.62E-25
1.4994E+03	3.37E-25	1.63E-25
1.4996E+03	3.37E-25	1.64E-25
1.4998E+03	3.37E-25	1.65E-25
1.5000E+03	3.37E-25	1.66E-25
1.5002E+03	3.38E-25	1.67E-25
1.5004E+03	3.38E-25	1.68E-25
1.5006E+03	3.39E-25	1.68E-25
1.5008E+03	3.38E-25	1.69E-25
1.5010E+03	3.39E-25	1.70E-25
1.5012E+03	3.39E-25	1.71E-25
