1.5590000E-06	1.7767000E-25	3.2863000E-25		
1.5595000E-06	1.7450000E-25	3.2614000E-25		
1.5600000E-06	1.7133000E-25	3.2355000E-25		
1.5605000E-06	1.6816000E-25	3.2088000E-25		
1.5610000E-06	1.6498000E-25	3.1811000E-25		
1.5615000E-06	1.6114000E-25	3.1394000E-25		
1.5620000E-06	1.5730000E-25	3.0965000E-25		
1.5625000E-06	1.5345000E-25	3.0523000E-25		
1.5630000E-06	1.4961000E-25	3.0068000E-25		
1.5635000E-06	1.4587000E-25	2.9621000E-25		
1.5640000E-06	1.4213000E-25	2.9161000E-25		
1.5645000E-06	1.3839000E-25	2.8689000E-25		
1.5650000E-06	1.3464000E-25	2.8203000E-25		
1.5655000E-06	1.3086000E-25	2.7695000E-25		
1.5660000E-06	1.2708000E-25	2.7174000E-25		
1.5665000E-06	1.2330000E-25	2.6639000E-25		
1.5670000E-06	1.1952000E-25	2.6090000E-25		
1.5675000E-06	1.1596000E-25	2.5574000E-25		
1.5680000E-06	1.1239000E-25	2.5044000E-25		
1.5685000E-06	1.0883000E-25	2.4500000E-25		
1.5690000E-06	1.0526000E-25	2.3942000E-25		
1.5695000E-06	1.0187000E-25	2.3410000E-25		
1.5700000E-06	9.8482000E-26	2.2865000E-25		
1.5705000E-06	9.5093000E-26	2.2305000E-25		
1.5710000E-06	9.1703000E-26	2.1732000E-25		
1.5715000E-06	8.8773000E-26	2.1254000E-25		
1.5720000E-06	8.5842000E-26	2.0764000E-25		
1.5725000E-06	8.2911000E-26	2.0261000E-25		
1.5730000E-06	7.9981000E-26	1.9746000E-25		
1.5735000E-06	7.7454000E-26	1.9318000E-25		
1.5740000E-06	7.4927000E-26	1.8880000E-25		
1.5745000E-06	7.2400000E-26	1.8430000E-25		
1.5750000E-06	6.9873000E-26	1.7969000E-25		
1.5755000E-06	6.7599000E-26	1.7563000E-25		
1.5760000E-06	6.5324000E-26	1.7146000E-25		
1.5765000E-06	6.3050000E-26	1.6718000E-25		
1.5770000E-06	6.0776000E-26	1.6280000E-25		
1.5775000E-06	5.8923000E-26	1.5945000E-25		
1.5780000E-06	5.7069000E-26	1.5601000E-25		
1.5785000E-06	5.5216000E-26	1.5248000E-25		
1.5790000E-06	5.3363000E-26	1.4887000E-25		
1.5795000E-06	5.2001000E-26	1.4655000E-25		
1.5800000E-06	5.0639000E-26	1.4416000E-25		
1.5805000E-06	4.9278000E-26	1.4171000E-25		
1.5810000E-06	4.7916000E-26	1.3920000E-25		
1.5815000E-06	4.6781000E-26	1.3728000E-25		
1.5820000E-06	4.5646000E-26	1.3531000E-25		
1.5825000E-06	4.4511000E-26	1.3329000E-25		
1.5830000E-06	4.3376000E-26	1.3121000E-25		
1.5835000E-06	4.2430000E-26	1.2965000E-25		
1.5840000E-06	4.1483000E-26	1.2804000E-25		
1.5845000E-06	4.0537000E-26	1.2639000E-25		
1.5850000E-06	3.9591000E-26	1.2469000E-25		
1.5855000E-06	3.8733000E-26	1.2322000E-25		
1.5860000E-06	3.7874000E-26	1.2170000E-25		
1.5865000E-06	3.7015000E-26	1.2014000E-25		
1.5870000E-06	3.6156000E-26	1.1854000E-25		
1.5875000E-06	3.5504000E-26	1.1758000E-25		
1.5880000E-06	3.4851000E-26	1.1658000E-25		
1.5885000E-06	3.4199000E-26	1.1555000E-25		
1.5890000E-06	3.3547000E-26	1.1449000E-25		
1.5895000E-06	3.2822000E-26	1.1314000E-25		
1.5900000E-06	3.2097000E-26	1.1176000E-25		
1.5905000E-06	3.1373000E-26	1.1033000E-25		
1.5910000E-06	3.0648000E-26	1.0886000E-25		
1.5915000E-06	3.0172000E-26	1.0825000E-25		
1.5920000E-06	2.9697000E-26	1.0761000E-25		
1.5925000E-06	2.9221000E-26	1.0695000E-25		
1.5930000E-06	2.8746000E-26	1.0627000E-25		
1.5935000E-06	2.8128000E-26	1.0502000E-25		
1.5940000E-06	2.7510000E-26	1.0374000E-25		
1.5945000E-06	2.6892000E-26	1.0243000E-25		
1.5950000E-06	2.6274000E-26	1.0107000E-25		
1.5955000E-06	2.5834000E-26	1.0038000E-25		
1.5960000E-06	2.5395000E-26	9.9652000E-26		
1.5965000E-06	2.4955000E-26	9.8904000E-26		
1.5970000E-06	2.4515000E-26	9.8130000E-26		
1.5975000E-06	2.3910000E-26	9.6661000E-26		
1.5980000E-06	2.3305000E-26	9.5153000E-26		
1.5985000E-06	2.2700000E-26	9.3604000E-26		
1.5990000E-06	2.2095000E-26	9.2015000E-26		
1.5995000E-06	2.1842000E-26	9.1868000E-26		
1.6000000E-06	2.1590000E-26	9.1708000E-26		
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
